ID_Filme;title;rating;release_date;countries_origin;genres;languages
2034;Madame Bovary;57;domingo, 6 de dezembro de 2015;Germany, Belgium, United States;Costume Drama, Period Drama, Drama, Romance;English, French, Latin, German
2048;Willem van Oranje;57;domingo, 1 de abril de 1934;Netherlands;Biography, Drama, History;Dutch
2052;Greven frÃ¥n grÃ¤nden;53;quarta-feira, 6 de julho de 1949;Sweden;Comedy, Music;Swedish, English
2064;The Phantom Carriage;80;quinta-feira, 6 de abril de 1922;Sweden;Drama, Fantasy, Horror;None, Swedish
2073;King's Game;73;sábado, 10 de janeiro de 2004;Denmark, Sweden;Political Thriller, Drama, Thriller;Danish
2078;That Obscure Object of Desire;78;quarta-feira, 10 de agosto de 1977;France, Spain;Satire, Comedy, Drama, Romance;French, Spanish
2120;Ano hata o ute: KorehidÃ´ru no saigo;58;segunda-feira, 2 de outubro de 1944;Japan, Philippines;Action, Drama, War;Filipino, Japanese, English, Tagalog
2135;Leatherheads;60;sexta-feira, 4 de abril de 2008;United States, Germany;Slapstick, Comedy, Drama, Romance, Sport;English, German
2139;Hekayat hub;65;quinta-feira, 1 de janeiro de 1959;Egypt;Drama, Musical, Romance;Arabic
2155;Sol LeWitt;63;terça-feira, 12 de junho de 2012;Netherlands, Italy, United States;Biography, Documentary;English, Dutch
2160;The Cop;68;domingo, 10 de maio de 1970;France, Italy;Crime, Drama, Thriller;French, English
2189;Bewitched;65;segunda-feira, 9 de novembro de 1981;Hong Kong, Thailand;Supernatural Horror, Crime, Horror, Thriller;Cantonese, Mandarin, Thai, English
2199;The Golden Coach;70;sábado, 1 de maio de 1954;France, Italy;Costume Drama, Period Drama, Comedy, Drama, History, Romance;English, Italian, French
2203;With Fire and Sword;70;segunda-feira, 2 de agosto de 1999;Poland;Adventure, Drama, History, Romance, War;Polish, Tatar, Ukrainian, Turkish
2219;Hitler: A Film from Germany;75;quinta-feira, 6 de julho de 1978;West Germany, France, United Kingdom;Biography, Drama;German, English, French, Russian
2223;The Sorcerer's Apprentice;75;terça-feira, 3 de janeiro de 1978;Czechoslovakia, West Germany;Coming-of-Age, Dark Fantasy, Dark Romance, Folk Horror, Witch Horror, Animation, Family, Fantasy, Horror, Romance;Czech
2226;Jarhead;70;segunda-feira, 11 de abril de 2005;United States, United Kingdom, Germany;Biography, Drama, War;English, Spanish, Arabic, Latin
2230;Caramel;71;sábado, 8 de setembro de 2007;France, Lebanon;Comedy, Drama, Romance;Arabic, French
2236;The Barbarian Invasions;75;segunda-feira, 3 de maio de 2004;Canada, France;Satire, Comedy, Crime, Drama, Mystery, Romance;French, English
2242;Amei um Bicheiro;0;terça-feira, 4 de agosto de 1953;Brazil;Crime, Drama;Portuguese
2249;The Best Intentions;77;quarta-feira, 7 de outubro de 1992;Sweden, Denmark, Finland, France, Germany, United Kingdom, Italy, Norway, Iceland;Period Drama, Biography, Drama, Romance;Swedish
2250;Grateful Dead Meet-Up 2019;82;terça-feira, 8 de janeiro de 2019;sem countries;Documentary, Music;sem languages
2255;The League of Extraordinary Gentlemen;58;sexta-feira, 7 de novembro de 2003;United States, Germany, Czech Republic, United Kingdom;Steampunk, Superhero, Action, Adventure, Fantasy, Sci-Fi;English, German, Italian
2258;La boda de Valentina;47;domingo, 2 de setembro de 2018;Mexico;Comedy, Romance;Spanish, English
2288;The Bridge;79;quinta-feira, 5 de janeiro de 1961;West Germany;Drama, History, War;German, English
2299;Syriana;69;segunda-feira, 12 de setembro de 2005;United States, United Arab Emirates;Political Thriller, Spy, Drama, Thriller;English, Urdu, Arabic, Persian, French, Mandarin
2305;Formula 17;62;quarta-feira, 4 de fevereiro de 2004;Taiwan;Comedy, Romance;Mandarin, English, French
2306;All My Friends Are Dead;59;terça-feira, 2 de março de 2021;Poland;Splatter Horror, Comedy, Crime, Horror;Polish, French
2308;Rise of the Planet of the Apes;76;domingo, 8 de maio de 2011;United States, United Kingdom, Canada;Action, Drama, Sci-Fi, Thriller;English, Sign Languages
2316;The Young Karl Marx;66;domingo, 3 de junho de 2018;France, Germany, Belgium;Biography, Drama, History;German, French, English
2320;The Silent Planet;48;quinta-feira, 3 de julho de 2025;Canada;Sci-Fi, Thriller;sem languages
2328;Love and Duty;73;quarta-feira, 12 de maio de 2010;China;Drama, Family, Romance;None, Mandarin
2334;Walkover;68;terça-feira, 6 de abril de 1965;Poland;Drama, Sport;Polish
2337;Pretty Village, Pretty Flame;86;quarta-feira, 11 de junho de 1997;Federal Republic of Yugoslavia;Drama, History, War;Bosnian, Serbian, English
2343;Revenge in the House of Usher;34;domingo, 5 de junho de 1988;Spain, France;Horror;French, Spanish
2347;Ludwig;75;sexta-feira, 3 de agosto de 1973;Italy, France, West Germany, Monaco;Period Drama, Biography, Drama, History;Italian, German, French
2348;Dust;63;sábado, 4 de maio de 2002;United Kingdom, Germany, Italy, North Macedonia;Drama, Romance, Western;English, Macedonian, German, Turkish
2392;The Magic Sword;80;terça-feira, 8 de agosto de 1950;Yugoslavia;Adventure, Fantasy;Serbo-Croatian
2400;John Rabe;72;quarta-feira, 4 de fevereiro de 2009;France, China, Germany, Austria, Italy, Spain, Belgium;Biography, Drama, History, War;Cantonese, Mandarin, German, Japanese, English, Ukrainian
2409;Babel;75;quarta-feira, 11 de outubro de 2006;United States, Mexico, France, Japan;Epic, Drama;English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language
2419;Salamah;63;segunda-feira, 1 de janeiro de 1945;Egypt;Drama, Musical, Romance;Arabic
2452;The Children of Noisy Village;67;quinta-feira, 12 de junho de 1986;Sweden;Family;Swedish
2461;MÃ¡gnÃ¡s Miska;72;domingo, 2 de outubro de 1949;Hungary;Comedy, Musical;Hungarian
2463;Operacija Ticijan;56;quarta-feira, 12 de junho de 1963;Yugoslavia, United States;Action, Crime, Thriller;Serbo-Croatian
2473;Audition;71;sexta-feira, 3 de março de 2000;Japan, South Korea;Psychological Horror, Splatter Horror, Drama, Horror, Mystery;Japanese
2492;Eye in the Sky;73;segunda-feira, 4 de janeiro de 2016;United Kingdom, Canada, United States;Action, Drama, Thriller, War;English, Somali
2495;Alamat ni Leon Guerrero;72;terça-feira, 12 de outubro de 1982;Philippines;Action, Western;Tagalog, Filipino
2502;Our Best Days;68;domingo, 3 de julho de 1955;Egypt;Comedy, Drama, Musical, Romance;Arabic
2511;Racer and the Jailbird;63;quinta-feira, 5 de abril de 2018;Belgium, France, Netherlands;Tragedy, Crime, Drama, Romance;Dutch, French
2525;In the Jaws of Life;74;quarta-feira, 4 de abril de 1984;Yugoslavia;Comedy, Drama, Romance;Serbo-Croatian
2543;Buddha;67;quinta-feira, 7 de fevereiro de 1963;Japan, Philippines;Adventure, Biography, Drama;Filipino, Tagalog, Japanese, English
2547;Miral;62;terça-feira, 9 de março de 2010;France, Israel, Italy, India, United States;Drama, History;Italian, English, Arabic, Hebrew
2548;1917;82;quinta-feira, 1 de outubro de 2020;United Kingdom, United States, India, Spain, Canada;Epic, Period Drama, War Epic, Action, Drama, War;English, French, German
2552;Hill 24 Doesn't Answer;58;sexta-feira, 11 de fevereiro de 1955;Israel;Adventure, Drama, Romance, War;English, Hebrew, German
2564;Life for Life: Maximilian Kolbe;64;domingo, 3 de março de 1991;Poland, Germany;Biography, Drama;Polish, German
2570;The Proud;60;segunda-feira, 3 de dezembro de 1962;Greece;Adventure, Drama, Romance;Greek
2572;The Night of the Pencils;73;quarta-feira, 9 de abril de 1986;Argentina;True Crime, Crime, Drama, Thriller;Spanish, English
2576;The Teachers' Lounge;74;quarta-feira, 5 de abril de 2023;Germany, United States;Psychological Drama, Drama;German, Turkish, Polish, English
2583;Once Upon a Time in the West;85;segunda-feira, 7 de abril de 1969;Italy, United States;Desert Adventure, Epic, Spaghetti Western, Western Epic, Drama, Western;Italian, English, Spanish
2589;Sofies verden;58;terça-feira, 8 de junho de 1999;Norway, Sweden;Drama, Fantasy, History;Norwegian, German, Swedish
2601;What Will Happen Now;75;terça-feira, 3 de abril de 1979;Turkey;Comedy, Romance;Turkish
2624;These Birds Walk;69;sexta-feira, 11 de janeiro de 2013;Pakistan, United States;News, Documentary, Drama;Urdu
2630;Det grodde fram;77;terça-feira, 10 de junho de 1947;Norway;Documentary, History;Norwegian
2634;Sallah Shabati;72;domingo, 3 de outubro de 1965;Israel;Satire, Comedy, Drama;Hebrew, English, Arabic
2648;Leo Da Vinci: Mission Mona Lisa;51;sexta-feira, 8 de fevereiro de 2019;Italy, Poland;Adventure, Animation, Family;English, Italian
2709;London Has Fallen;59;domingo, 3 de abril de 2016;United States, United Kingdom, Bulgaria;Action, Thriller;English, Italian, French, Japanese
2710;Jako zajÃ­ci;65;sábado, 9 de janeiro de 1982;Czechoslovakia;Family;Czech
2725;Juha;68;sexta-feira, 5 de setembro de 2003;Finland, Germany, France;Comedy, Drama, Romance;None, Finnish
2727;Moartea lui Joe Indianul;64;sexta-feira, 12 de janeiro de 1968;Romania, France, West Germany;Spaghetti Western, Action, Adventure, Family, Western;German, Romanian
2756;Dangerous Animals;0;sexta-feira, 6 de junho de 2025;Australia;Horror, Thriller;sem languages
2777;India: Matri Bhumi;72;sábado, 2 de abril de 1960;Italy, France;Documentary, Drama;Italian, English
2787;Slavers;46;sexta-feira, 6 de junho de 1980;West Germany;Adventure, Drama, History, War;Spanish, English
2809;Falling for Figaro;65;domingo, 10 de janeiro de 2021;United Kingdom, Australia, United States;Comedy, Romance;English, Italian, French
2810;KaÃ§ak;0;quinta-feira, 1 de dezembro de 1955;Turkey;Crime, Drama;Turkish
2815;Assassination Attempt;67;sexta-feira, 7 de agosto de 1981;Soviet Union, France, Switzerland;Action, Crime, Drama, Mystery, Romance, Thriller, War;Russian, Persian, French, English
2818;Oh Lucy!;68;domingo, 6 de maio de 2018;Japan, United States;Comedy, Drama, Romance;English, Japanese
2822;PetÃ¶fi '73;60;quinta-feira, 1 de novembro de 1973;Hungary;Drama, History;Hungarian
2836;Captive Hearts;60;quarta-feira, 6 de maio de 1987;Canada;Drama, Romance, War;Japanese, English
2848;Kaivopuiston kaunis Regina;55;quarta-feira, 4 de junho de 1941;Finland;Costume Drama, Period Drama, Drama, Romance;Finnish
2855;Remote Control;76;segunda-feira, 10 de agosto de 1992;Iceland;Dark Comedy, Comedy, Crime;Icelandic
2869;Never Say Never Again;61;domingo, 10 de julho de 1983;United Kingdom, United States, West Germany;Action, Adventure, Thriller;English, French, Spanish, Arabic
2872;Sakay;0;domingo, 1 de janeiro de 1939;Philippines;Drama, History;Filipino, Tagalog
2880;Zoloto;59;terça-feira, 10 de março de 1992;Russia, Italy;Drama, History;Russian, Italian
2891;Love Is a Funny Thing;64;quarta-feira, 12 de março de 1969;France, Italy;Romantic Comedy, Drama, Romance;French, English
2897;Pharaoh;73;quinta-feira, 3 de novembro de 1966;Poland;Adventure, Drama, History;Polish
2911;The Hunchback of Notre Dame;66;segunda-feira, 11 de março de 1957;France, Italy;Drama, Fantasy, Horror;French, Latin
2923;Mother Joan of the Angels;75;sábado, 2 de setembro de 1961;Poland;Drama, Horror, Mystery;Polish, Latin
2947;Fortress of War;74;domingo, 11 de abril de 2010;Belarus, Russia;Period Drama, Action, Drama, War;Russian, Ukrainian, Belarusian
2948;Yakuza Princess;48;sábado, 10 de julho de 2021;Brazil, United States;Action, Crime, Thriller;Japanese, English, Portuguese
3005;Don't Whisper;77;terça-feira, 8 de janeiro de 1957;Yugoslavia;Romance;Slovenian
3020;The Mystery of a Hansom Cab;0;quinta-feira, 2 de julho de 1925;Australia;Drama, Thriller;None
3021;Spectre;68;quinta-feira, 11 de junho de 2015;United Kingdom, United States, Morocco, Italy, Austria, Canada, Mexico;Globetrotting Adventure, One-Person Army Action, Spy, Action, Adventure, Thriller;English, German, Italian, Spanish, French, Ukrainian
3023;White Mischief;64;domingo, 5 de junho de 1988;United Kingdom, Kenya, United States;Period Drama, Tragic Romance, Crime, Drama, Mystery, Romance, Thriller;English, Masai, Swahili
3032;The Snow Walker;73;segunda-feira, 3 de maio de 2004;Canada;Adventure, Drama;English, Inuktitut
3037;Fatmah;59;quarta-feira, 1 de janeiro de 1947;Egypt;Musical;Arabic
3060;Caravans;59;sábado, 11 de fevereiro de 1978;Iran, United States;Action, Adventure, History;English, Persian
3071;The Order;51;sexta-feira, 9 de maio de 2003;Germany, United States;Horror, Mystery, Thriller;English, Syriac, Aramaic, Italian, Latin
3082;Ferocious Female Freedom Fighters, Part 2;58;sexta-feira, 1 de janeiro de 1982;Indonesia;Action;Indonesian
3087;Bed & Board;74;quarta-feira, 9 de setembro de 1970;France, Italy;Comedy, Drama, Romance;French, English, Japanese, Italian
3099;Singh Is King;58;sexta-feira, 8 de agosto de 2008;Australia, India;Slapstick, Action, Comedy, Crime, Drama, Romance;Hindi, Punjabi
3128;Midsommar;71;quinta-feira, 7 de março de 2019;United States, Sweden;Dark Comedy, Folk Horror, Psychological Drama, Psychological Horror, Psychological Thriller, Drama, Horror, Mystery, Thriller;English, Swedish
3132;Vitus;76;quarta-feira, 12 de julho de 2006;Switzerland;Drama, Music;Swiss German, English, German
3145;Holy Motors;70;sábado, 7 de abril de 2012;France, Germany, Belgium;Drama, Fantasy;French, English, Chinese
3156;Violeta Went to Heaven;71;terça-feira, 8 de novembro de 2011;Chile, Argentina, Brazil;Biography, Drama, Music;Spanish, French, Polish
3186;HD-Soldat LÃ¤ppli;77;quarta-feira, 3 de fevereiro de 1960;Switzerland;Satire, Comedy;Swiss German
3191;Playmobil: The Movie;49;quarta-feira, 12 de junho de 2019;France, United Kingdom, Germany, China, United States, Canada;Adventure Epic, Computer Animation, Quest, Adventure, Animation, Comedy, Family, Fantasy, Musical;English, German
3216;Norman;61;domingo, 3 de setembro de 2017;Israel, United States;Political Drama, Political Thriller, Drama, Thriller;English, Hebrew
3223;Rabin, the Last Day;61;segunda-feira, 11 de maio de 2015;Israel, France;Drama, History, Thriller;Hebrew, English
3227;A Girl Cut in Two;62;quarta-feira, 8 de agosto de 2007;France, Germany;Dark Comedy, Drama, Thriller;French, Portuguese
3238;Censored Voices;73;segunda-feira, 6 de abril de 2015;Israel, Germany;Documentary, History;Hebrew, English
3243;Bad Education;74;quarta-feira, 2 de novembro de 2005;Spain, Belgium;Crime, Drama;Spanish, Latin
3262;Mifune;71;sexta-feira, 3 de dezembro de 1999;Denmark, Sweden;Comedy, Drama, Romance;Danish
3263;The Transporter Refueled;52;quinta-feira, 9 de abril de 2015;France, China, Belgium;Action, Thriller;English, Russian, French
3264;On Board;79;domingo, 12 de abril de 1998;Turkey;Dark Comedy, Crime, Drama;Turkish
3332;Hotel Rwanda;81;sábado, 2 de abril de 2005;United States, United Kingdom, South Africa, Italy;Docudrama, Epic, Biography, Drama, History, War;English, French, Kinyarwanda
3348;June Zero;65;segunda-feira, 5 de fevereiro de 2024;Israel, United States;Drama, History;Hebrew, Spanish
3352;WiseGirls;58;quarta-feira, 12 de junho de 2002;United States, United Kingdom, Canada;Gangster, Crime, Drama, Thriller;English, Italian
3357;Under the Tree;68;quinta-feira, 7 de junho de 2018;Iceland, Poland, Denmark, Germany, France;Dark Comedy, Comedy, Drama, Thriller;Icelandic
3386;Love Hurts;52;quarta-feira, 2 de julho de 2025;United States, Japan;Martial Arts, Action, Comedy;English, Russian
3393;Traffic;70;domingo, 12 de novembro de 1972;France, Italy;Satire, Comedy;French, Dutch, English
3394;The Apartment;73;sábado, 10 de fevereiro de 1996;France, Spain, Italy;Drama, Mystery, Romance;French, English, Japanese
3422;Farewell, Friend;67;quarta-feira, 8 de agosto de 1973;France, Italy;Heist, Action, Crime, Drama, Mystery, Thriller;French, English
3449;Les saltimbanques;65;segunda-feira, 5 de maio de 1930;Germany, Italy, France;Comedy, Musical;French, German
3456;CampeÃ³n sin corona;75;quinta-feira, 9 de maio de 1946;Mexico;Action, Drama, Sport;Spanish, English
3471;Operation Crossbow;66;segunda-feira, 4 de janeiro de 1965;United Kingdom, Italy;Dark Comedy, Political Drama, Spy, War Epic, Action, Drama, War;English, German
3472;Beldam My Love;51;quarta-feira, 1 de março de 1972;Greece;Comedy, Romance;Greek
3483;The White Viking;61;sexta-feira, 11 de janeiro de 1991;Norway, Denmark, Sweden, Iceland;Action, Adventure, Drama, Romance;Icelandic
3484;Mondo Weirdo;46;segunda-feira, 1 de janeiro de 1990;Austria, West Germany;Drama, Horror, Mystery;German, English
3497;Yalanci Yarim;71;segunda-feira, 1 de janeiro de 1973;Turkey;Comedy, Romance;Turkish
3515;Brother;78;sexta-feira, 7 de agosto de 1998;Russia;Crime, Drama, Thriller;Russian, English, French
3520;Nam Pu;76;sexta-feira, 3 de novembro de 1989;Thailand;Biography, Drama;Thai
3529;The Living Corpse;51;sexta-feira, 7 de julho de 1967;Pakistan;Crime, Drama, Horror;Urdu, English
3531;Transporter 2;63;quarta-feira, 9 de fevereiro de 2005;France, Germany, United States;Car Action, Action, Thriller;English, French, Italian
3564;Chiragh Jalta Raha;76;segunda-feira, 3 de setembro de 1962;Pakistan;Crime, Drama, Family, Musical, Romance, Thriller;Urdu, Bengali
3575;Sartana Kills Them All;55;segunda-feira, 9 de novembro de 1970;Spain, Italy;Spaghetti Western, Comedy, Crime, Western;Italian, Spanish
3585;Tango Bar;63;quinta-feira, 9 de maio de 1935;United States, Argentina;Drama, Musical;Spanish, English
3607;Canoa: A Shameful Memory;78;sábado, 3 de abril de 1976;Mexico;True Crime, Adventure, Crime, Drama, Thriller;Spanish, Nahuatl
3616;Home of the Brave;56;terça-feira, 1 de maio de 2007;United States, Morocco;Action, Drama, War;English, Spanish, Arabic
3657;Twice Born;73;quarta-feira, 12 de junho de 2013;Italy, Spain;Drama, Romance, War;English, Italian, Bosnian
3679;Total Recall;62;quinta-feira, 8 de março de 2012;United Kingdom, Canada, United States;Cyberpunk, Action, Adventure, Sci-Fi, Thriller;English, Ukrainian
3690;Amadas e Violentadas;58;quarta-feira, 1 de janeiro de 1975;Brazil;Crime;Portuguese
3698;Elvis Gratton: Le king des kings;71;domingo, 11 de agosto de 1985;Canada;Comedy, Music;French, English
3700;The Reports on Sarah and Saleem;72;sexta-feira, 6 de dezembro de 2019;Occupied Palestinian Territory, Germany, Netherlands, Mexico;Crime, Drama, Mystery, Romance, War;Arabic, Hebrew, English
